,Cost of Renovation,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,year_since_completion,months_since_last_renovation,months_before_tenancy_lease_expiry,Availability_Now,Availability_Occupied,Condition_Brand New,Condition_For Reno / A&A,Condition_Land Only / For Rebuilding,Condition_Used,Facing_East,Facing_North,Facing_North East,Facing_North South,Facing_North West,Facing_South,Facing_South East,Facing_South West,Facing_West,Floor_high,Floor_low,Floor_mid,Floor_top,Furnishing_Fully Furnished,Furnishing_Partially Furnished,Furnishing_Unfurnished,Landed House Area Zoning_2 Storey Bungalow,Landed House Area Zoning_2 Storey Mixed Landed,Landed House Area Zoning_2 Storey Semi D,Landed House Area Zoning_3 Storey Bungalow,Landed House Area Zoning_3 Storey Mixed Landed,Landed House Area Zoning_3 Storey Semi D,Landed House Area Zoning_GCBA,Landed House Area Zoning_Not Applicable,Landed House Area Zoning_Not in Landed Housing Area,Landed House Area Zoning_Others,Re-wiring/Structural Renovation_No,Re-wiring/Structural Renovation_Yes,District,type,link
8568,0.0,9.0,1.0,64.0,15.0,3.7,10.428571428571429,2.0,2.0,10.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,880000.0,3.0,2.0,883.0,99.0,472.0,36.0,56.0,48.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/seastrand
8569,0.0,14.0,0.0,64.0,172.0,18.0,22.0,893.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630000.0,0.0,0.0,897.170236973051,99.0,1259.0,66.0,27.0,19.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,condo,https://www.99.co/singapore/condos-apartments/stirling-residences
8570,0.0,27.0,1.0,11.0,14.0,4.9,5.0,4.0,4.0,10.0,10.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,15000000.0,0.0,0.0,4482.0,99999.0,102.0,57.0,7.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/paterson-suites
8571,0.0,12.0,0.0,64.0,172.0,18.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668000.0,0.0,0.0,592.0,99.0,188.0,48.0,11.0,10.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/haus-on-handy
8572,0.0,13.0,0.0,64.0,172.0,18.0,22.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098000.0,0.0,0.0,1367.0,99.0,729.0,73.0,31.0,37.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/the-tre-ver
8573,0.0,0.0,0.0,64.0,172.0,18.0,22.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3588000.0,0.0,0.0,1435.0,98127.7006113748,139.82077289158997,214.0,142.0,136.0,2.7044587355403498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,landed,
8574,0.0,3.0,1.0,64.0,20.33333333333333,5.625,4.8,2.0,2.0,10.0,10.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,248000.0,2.0,2.0,731.0,99.0,921.8364417943029,51.0,47.0,40.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,hdb,https://www.99.co/singapore/hdb/540-bedok-north-street-3-adpwWAXvdRS3tzziNuvA6C7m
8575,0.0,15.0,0.0,64.0,172.0,18.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462000.0,0.0,0.0,721.0,99.0,667.0,56.0,24.0,23.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/the-woodleigh-residences-the-woodleigh-mall
8576,0.0,6.0,1.0,64.0,14.5,3.9,3.25,2.0,3.0,10.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,593800.0,4.0,2.0,926.0,99.0,1423.3860131880533,30.0,44.0,36.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,hdb,https://www.99.co/singapore/hdb/530d-pasir-ris-drive-1-adCLCts5chz3KWjLhNQZuhrV
8577,0.0,25.0,1.0,11.0,172.0,4.666666666666667,4.75,2.0,3.0,10.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1400000.0,1.0,2.0,969.0,99.0,868.0,50.0,31.0,29.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/bartley-ridge
8578,0.0,20.0,1.0,64.0,14.333333333333336,4.3,7.333333333333332,3.0,3.0,10.0,10.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1499999.0,2.0,2.0,1227.0,99.0,437.0,35.0,39.0,39.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,condo,https://www.99.co/singapore/condos-apartments/waterfront-key
8579,0.0,7.0,1.0,15.0,14.0,3.7,4.4,2.0,3.0,10.0,10.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,498000.0,2.0,2.0,1109.0,98.99999498364906,600.7801572735684,64.0,21.0,26.0,20.325494412667524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,hdb,
8580,0.0,13.0,0.0,64.0,172.0,18.0,22.0,1410.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498000.0,0.0,0.0,1294.080993420378,99.0,1478.0,54.0,43.0,42.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/riverfront-residences
8581,0.0,34.0,1.0,64.0,15.0,4.166666666666667,7.0,3.0,4.0,10.0,10.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1878000.0,2.0,2.0,1238.0,99.0,722.0,29.0,35.0,27.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,condo,https://www.99.co/singapore/condos-apartments/grandeur-park-residences
8582,0.0,8.0,1.0,9.0,17.0,5.0,4.8,2.0,2.0,10.0,10.0,2.0,5.0,4.0,0.0,1.0,1.0,1.0,2288000.0,1.0,1.0,1055.0,99999.0,49.0,63.0,14.0,20.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D11,condo,https://www.99.co/singapore/condos-apartments/buckley-18
8583,0.0,16.0,1.0,14.0,172.0,5.8,5.0,3.0,3.0,10.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2300000.0,1.0,1.0,1367.0,99.0,1723.0,70.0,23.0,34.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/dleedon
8584,0.0,8.0,0.0,64.0,172.0,18.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0,947.0,99999.0,34.0,42.0,36.0,28.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/olloi
8585,0.0,20.0,1.0,12.0,14.2,5.4444444444444455,6.4,2.0,3.0,10.0,10.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,6051600.0,1.0,0.0,1830.0,99999.0,124.0,59.0,13.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/new-futura
8586,0.0,5.0,1.0,15.0,13.75,5.6,3.4,2.0,3.0,10.0,10.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,758000.0,4.0,3.0,1302.0,2421.2664720314724,1207.3100611447123,67.0,31.0,36.0,35.145634769213046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,
8587,0.0,20.0,0.0,64.0,172.0,18.0,22.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338000.0,0.0,0.0,1970.0,99.0,1259.0,66.0,27.0,19.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,condo,https://www.99.co/singapore/condos-apartments/stirling-residences
8588,0.0,18.0,0.0,64.0,172.0,18.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,603.0,99.0,1478.0,54.0,43.0,42.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/riverfront-residences
8589,0.0,1.0,0.0,64.0,172.0,18.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930000.0,0.0,0.0,839.0,99.0,517.9807356935015,48.0,43.0,42.0,3.707573634204382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/piermont-grand
8590,0.0,3.0,1.0,11.0,14.0,4.4,4.2,2.0,4.0,10.0,10.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,530000.0,2.0,3.0,1313.0,99.0000096035251,467.29283867973555,50.0,36.0,35.0,34.361857814827765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,
8591,0.0,9.0,1.0,11.0,14.5,3.7142857142857135,4.0,4.0,3.0,10.0,10.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3050000.0,2.0,0.0,2660.0,999.0,698.5844452340641,45.0,51.0,46.0,1.64990754901061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D28,landed,https://www.99.co/singapore/landed/jalan-kayu-estate-defA56FyUgxtG7SAiia77h4D
