,Availability,Condition,Cost of Renovation,District,Facing,Floor,Furnishing,Landed House Area Zoning,Last Renovated Date,Re-wiring/Structural Renovation,Tenancy Current Rent,Tenancy Lease Expiry,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,link,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,type,year_since_completion
101,,,,D19,South,,Partially Furnished,,,,,,21,0,,,,,https://www.99.co/singapore/condos-apartments/the-florence-residences,1.0,2.0,0,0,0,0,,0,0,0,,863000.0,,,624.0,99 Years,1410,54.0,40.0,40.0,condo,-4
102,,,,D10,North East,,,,,,,,12,1,,12.0,4.8,5.0,https://www.99.co/singapore/condos-apartments/liberte,1.0,1.0,10,10,1,3,4.0,0,1,1,,1499000.0,,,646.0,Freehold,46,54.0,11.0,16.0,condo,3
103,,,,D15,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/one-meyer,3.0,3.0,0,0,0,0,,0,0,0,,2479000.0,,,1033.0,Freehold,65,50.0,33.0,26.0,condo,-4
104,,,,D13,,,,Others,,,,,1,1,17.666666666666668,17.0,5.666666666666667,8.5,https://www.99.co/singapore/landed/daisy-park-decydXNg78GQBATjv3JkfUMS,1660.0,3.0,10,10,3,2,,0,1,0,1.0,2350000.0,2.0,1.0,,Freehold,,61.0,34.0,34.0,landed,
105,,,,D25,North East,,,,,,,,14,1,13.0,14.0,4.1,4.777777777777778,https://www.99.co/singapore/condos-apartments/rosewood,3.0,3.0,10,10,1,5,1.0,0,1,1,1.0,900000.0,5.0,2.0,1184.0,99 Years,437,52.0,48.0,56.0,condo,16
106,,,,D16,,,,,,,,,16,1,,17.0,5.0,6.6,https://www.99.co/singapore/condos-apartments/eco,1044.0,3.0,10,10,1,3,2.0,0,1,1,,1550000.0,2.0,3.0,,99 Years,748,33.0,38.0,30.0,condo,2
107,,,,D05,,,,,,,,18 May 2020,15,1,13.5,15.333333333333334,5.142857142857143,4.7,https://www.99.co/singapore/condos-apartments/one-north-residences,1.0,1.0,10,10,3,7,2.0,1,1,1,1.0,1680000.0,,,1119.0,99 Years,405,72.0,32.0,28.0,condo,10
108,,,,D18,,,,,,,,,2,1,14.0,14.666666666666666,4.2,2.7,,2.0,3.0,10,10,1,4,1.0,1,1,1,,438000.0,5.0,3.0,1108.0,,,28.0,52.0,46.0,hdb,
109,,,,D16,South West,,,,,,S$2000,01 Mar 2020,17,1,,13.0,4.666666666666667,7.0,https://www.99.co/singapore/condos-apartments/the-glades,1.0,1.0,10,10,1,4,1.0,0,1,1,,758888.0,,2.0,452.0,99 Years,726,30.0,36.0,28.0,condo,2
110,,,,D10,,,,,,,,,17,1,14.0,,5.8,5.0,https://www.99.co/singapore/condos-apartments/dleedon,2.0,3.0,10,10,2,0,,0,1,0,,2150000.0,1.0,1.0,1216.0,99 Years,1723,70.0,23.0,34.0,condo,4
111,,,,D07,,,,,,,,,20,1,12.166666666666666,13.666666666666666,3.0,4.6,https://www.99.co/singapore/condos-apartments/duo-residences-duo-tower,2.0,2.0,10,10,7,6,,1,1,1,,1880000.0,1.0,,840.0,99 Years,660,50.0,20.0,12.0,condo,2
112,,,,D19,North East,,,2 Storey Mixed Landed,,Yes,,,4,1,,,5.1,2.7777777777777777,https://www.99.co/singapore/landed/serangoon-garden-estate-deybsVE8bUasRKmQxti2nmLH,2800.0,3.0,10,10,0,1,1.0,0,1,1,,3500000.0,1.0,3.0,,999 Years,,65.0,39.0,43.0,landed,5
113,,,,D18,North South,,,,,,,,16,0,,,,,https://www.99.co/singapore/condos-apartments/treasure-at-tampines,1.0,1.0,0,0,0,0,,0,0,0,,680000.0,,,463.0,99 Years,2203,35.0,46.0,46.0,condo,-4
114,,,,,,,,,,,,,0,1,12.0,16.0,5.3,4.4,,,,10,10,2,7,3.0,0,1,1,,,4.0,3.0,,,,33.0,46.0,38.0,others,
115,,,,D16,East,,,,,,,,7,1,18.0,14.0,4.25,4.0,,2.0,3.0,10,10,1,5,3.0,0,1,1,,520000.0,2.0,3.0,1259.0,,,39.0,44.0,36.0,hdb,
116,,,,D25,,,,,,,,,4,1,9.5,11.5,3.4,4.0,https://www.99.co/singapore/hdb/886a-woodlands-drive-50-addj6WNeixoEdtQmasdT6RBc,2.0,2.0,10,10,2,8,,0,1,1,,355000.0,6.0,3.0,721.0,99 Years,,64.0,44.0,53.0,hdb,6
117,,,,D20,South West,,,,,,S$3500,30 Jun 2019,17,1,,14.0,5.6,2.5,https://www.99.co/singapore/condos-apartments/clover-by-the-park,2.0,3.0,10,10,0,3,1.0,0,1,0,,1750000.0,2.0,2.0,1216.0,99 Years,616,64.0,27.0,32.0,condo,7
118,,,,D23,,,,,,,,,10,1,15.0,15.5,3.6,,https://www.99.co/singapore/condos-apartments/the-lanai,2.0,4.0,10,10,1,2,,1,1,0,,1880000.0,1.0,,1303.0,999 Years,214,82.0,41.0,47.0,condo,4
119,,,,D3,South East,,,,,,,,5,0,,,,,https://www.99.co/singapore/condos-apartments/one-pearl-bank,1.0,1.0,0,0,0,0,,0,0,0,,1200000.0,,,431.0,99 Years,774,59.0,20.0,11.0,condo,-4
120,,,,D20,,,,,,,,,18,1,15.0,18.5,3.9,4.6,https://www.99.co/singapore/condos-apartments/bishan-loft,3.0,4.0,10,10,1,4,2.0,0,1,1,,1750000.0,3.0,3.0,1399.0,99 Years,384,69.0,29.0,35.0,condo,16
121,,,,D19,,#05,Fully Furnished,,,,S$1700,01 Jun 2019,16,1,11.0,12.0,3.9,5.4,https://www.99.co/singapore/condos-apartments/casa-cambio,1.0,1.0,10,10,1,5,,0,1,1,,678000.0,,3.0,420.0,Freehold,198,51.0,31.0,31.0,condo,4
122,,Brand New,,D13,,,,Others,,Yes,,,1,0,,,,,,7.0,6.0,0,0,0,0,,0,0,0,,3850000.0,,,2702.0,,,,,,landed,
123,,,,D16,North South,,,,,,,,4,1,11.0,15.166666666666666,3.8,3.9,https://www.99.co/singapore/hdb/423-bedok-north-avenue-1-adwWxfHmDH3dYAwKcdLxfT9G,2.0,2.0,10,10,1,7,1.0,1,1,1,,358000.0,3.0,2.0,872.0,99 Years,,40.0,37.0,29.0,hdb,40
124,,,,D09,South West,,,,,,S$4400,18 Sep 2019,16,1,15.0,16.666666666666668,4.4,5.1,https://www.99.co/singapore/condos-apartments/oxley-edge,2.0,4.0,10,10,3,5,1.0,1,1,1,,1999995.0,1.0,,1195.0,Freehold,45,60.0,16.0,17.0,condo,3
125,,,,D22,North East,,Partially Furnished,,,,,,1,1,12.0,10.333333333333334,4.6,4.375,,3.0,3.0,10,10,1,4,,0,1,1,,615000.0,1.0,3.0,1582.0,,,87.0,41.0,40.0,hdb,
126,,,,D03,South,,,,,,,,16,0,,,,,https://www.99.co/singapore/condos-apartments/stirling-residences,2.0,3.0,0,0,0,0,,0,0,0,,1623000.0,,,883.0,99 Years,1259,66.0,27.0,19.0,condo,-3
127,,,,D12,West,,,,,,,,3,1,14.0,12.333333333333334,3.2,3.6,https://www.99.co/singapore/hdb/1-lorong-7-toa-payoh-adTZDaE5uFb6BfHWQFWZEFS5,2.0,2.0,10,10,2,4,2.0,0,1,1,,260888.0,2.0,2.0,721.0,99 Years,,64.0,26.0,32.0,hdb,50
128,,,,D19,,,,,,,,,28,0,,,,,https://www.99.co/singapore/condos-apartments/the-florence-residences,1.0,1.0,0,0,0,0,,0,0,0,,570000.0,,,474.0,99 Years,1410,54.0,40.0,40.0,condo,-4
129,,,,D28,North,12,,,,,,,36,1,8.333333333333334,9.0,4.5,4.8,https://www.99.co/singapore/condos-apartments/high-park-residences,2.0,2.0,10,10,4,2,,0,1,0,,860000.0,2.0,1.0,678.0,99 Years,1399,46.0,44.0,43.0,condo,0
130,,,,D18,North West,,,,,,,,5,1,,18.0,3.2,3.5,,2.0,3.0,10,10,0,3,,0,1,0,1.0,448000.0,2.0,1.0,1120.0,,,32.0,45.0,45.0,hdb,
131,,,,D15,,,Partially Furnished,,,,,,12,1,,20.666666666666668,3.9,5.0,https://www.99.co/singapore/condos-apartments/seaside-residences,2.0,2.0,10,10,0,4,1.0,1,1,1,1.0,1308530.0,,,678.0,99 Years,843,26.0,42.0,38.0,condo,-2
132,,,,D20,North South,,,,,,,,4,1,12.0,13.0,5.125,5.4,https://www.99.co/singapore/hdb/132-ang-mo-kio-avenue-3-adjbbLdKcRaqUvdgJLqcChAU,2.0,3.0,10,10,1,6,1.0,1,1,1,1.0,590000.0,2.0,3.0,1324.0,99 Years,,61.0,30.0,36.0,hdb,40
133,,,,D15,,,,,,,,16 Jun 2019,9,1,,14.6,4.9,6.5,https://www.99.co/singapore/hdb/32-marine-crescent-advtqygCYQC9LMtbpKE2PhgW,2.0,2.0,10,10,0,6,3.0,1,1,1,1.0,450000.0,1.0,,700.0,99 Years,,34.0,38.0,33.0,hdb,44
134,,,,D23,,,,,,,,,0,1,9.5,14.0,4.9,4.1,,1097.0,3.0,10,10,5,5,,0,1,0,,320000.0,5.0,3.0,,,,79.0,37.0,47.0,hdb,
135,,Brand New,,D13,North East,,,Others,01 Jan 2014,Yes,,20 Nov 2018,7,1,14.0,,6.111111111111111,9.333333333333334,https://www.99.co/singapore/landed/sennett-estate-deFgtbLw485FxmWgUkgJcf3S,5.0,5.0,10,10,2,1,1.0,0,1,1,,4600000.0,1.0,2.0,2686.0,Freehold,,57.0,28.0,27.0,landed,
136,,,,D05,North East,,Unfurnished,,,,,,2,1,14.0,16.0,5.6,4.333333333333333,https://www.99.co/singapore/hdb/307-clementi-avenue-4-admunm9fm2NAmUEBZRfygZrd,2.0,2.0,10,10,1,5,,0,1,1,,299000.0,3.0,1.0,721.0,99 Years,,82.0,40.0,39.0,hdb,40
137,,,,D26,South,,,3 Storey Semi D,,,,,2,1,,,7.0,,https://www.99.co/singapore/landed/springleaf-garden-deLnsSXXRBdeYzGQtEv8CFvD,4.0,5.0,10,0,0,0,,0,1,0,,3750000.0,,,3552.0,Freehold,363,47.0,44.0,52.0,landed,10
138,,,,D12,North,29,Unfurnished,,,,,,25,1,10.0,15.5,5.25,6.0,https://www.99.co/singapore/condos-apartments/the-riverine-by-the-park,3.0,3.0,10,10,2,5,,1,1,1,,4200000.0,,,2260.0,Freehold,96,48.0,24.0,16.0,condo,9
139,,,,D19,South,,Partially Furnished,,,,,,2,1,12.75,14.0,2.8,4.8,https://www.99.co/singapore/hdb/202c-sengkang-east-road-ad5jp9pFWrPqZabkYjdRvuVL,2.0,3.0,10,10,6,4,1.0,0,1,1,,428000.0,7.0,2.0,968.0,99 Years,,43.0,41.0,41.0,hdb,18
140,,,,D22,South East,02,,,,,,,3,1,,17.0,6.111111111111111,6.3,,1711.0,3.0,10,10,0,2,,0,1,0,1.0,560000.0,3.0,1.0,,,,95.0,48.0,49.0,hdb,
141,,,,D09,North East,,,,,,S$2900,29 Mar 2020,9,1,22.0,18.666666666666668,5.5,6.2,https://www.99.co/singapore/condos-apartments/up-robertson-quay,1.0,1.0,10,10,1,4,,1,1,1,,1499999.0,1.0,1.0,463.0,99 Years,70,65.0,25.0,23.0,condo,3
142,,,,D12,,,Partially Furnished,,,,,,15,1,14.5,13.666666666666666,3.8,4.4,https://www.99.co/singapore/condos-apartments/gem-residences,3.0,5.0,10,10,2,4,4.0,1,1,1,,2018000.0,2.0,2.0,1313.0,99 Years,578,65.0,21.0,26.0,condo,-1
143,,,,D14,North,,Partially Furnished,,,,,,14,0,,,,,https://www.99.co/singapore/condos-apartments/parc-esta,3.0,4.0,0,0,0,0,,0,0,0,,1890000.0,,,1227.0,99 Years,1399,37.0,28.0,20.0,condo,-3
144,,,,D21,,,,,,,,30 Jun 2019,14,1,,,5.5,7.0,https://www.99.co/singapore/condos-apartments/highgate,4.0,4.0,10,10,0,0,,1,1,1,,2200000.0,1.0,1.0,1636.0,Freehold,216,78.0,38.0,43.0,condo,24
145,,,,D05,,,,,,,,,1,1,,15.0,5.0,2.9,,732.0,2.0,10,10,1,5,,0,1,1,,400000.0,4.0,2.0,,,,75.0,34.0,28.0,hdb,
146,,,,D23,South,10,,,,,,,15,1,,16.5,4.6,5.666666666666667,https://www.99.co/singapore/condos-apartments/natura-hillview,2.0,1.0,10,10,0,2,,1,1,0,,1100000.0,3.0,1.0,1055.0,Freehold,193,82.0,45.0,50.0,condo,3
147,,,,D25,,,,,,,,30 Dec 2017,9,1,,,5.571428571428571,,https://www.99.co/singapore/landed/pine-villas-depzvX2YxvSCyh6BuRyeUbC4,7.0,6.0,10,2,0,0,,0,1,0,,2450000.0,,,2159.0,Freehold,,82.0,50.0,58.0,landed,
148,,,,D11,,,,,,,S$4100,08 Jul 2019,13,1,11.0,14.75,4.8,5.2,https://www.99.co/singapore/condos-apartments/miro,2.0,2.0,10,10,2,5,4.0,0,1,1,,2100000.0,1.0,,1184.0,Freehold,128,58.0,14.0,20.0,condo,7
149,,,,D07,South,,,,,,,,19,1,13.333333333333334,17.0,3.9,5.2,https://www.99.co/singapore/condos-apartments/concourse-skyline,2.0,2.0,10,10,4,5,,0,1,1,,2300000.0,1.0,,1163.0,99 Years,360,50.0,22.0,18.0,condo,6
150,,,S$400000,D19,North East,,,2 Storey Mixed Landed,,Yes,,,3,0,,,,,,5.0,6.0,0,0,0,0,,0,0,0,,3990000.0,,,2068.0,,,,,,landed,
151,,,,D18,North East,,,,,,,,1,1,,11.0,3.4,5.5,https://www.99.co/singapore/hdb/878-tampines-avenue-8-ad2yURWfpJi6bWQJrZrrhLyZ,1108.0,3.0,10,10,0,2,1.0,0,1,0,,435000.0,2.0,3.0,,99 Years,,38.0,49.0,46.0,hdb,
152,,,,D18,,,,,,,,,25,1,,24.0,3.9,5.75,https://www.99.co/singapore/condos-apartments/coco-palms,3.0,4.0,10,10,1,3,,1,1,1,,1606000.0,3.0,1.0,1259.0,99 Years,944,29.0,46.0,38.0,condo,0
153,,,,D18,North West,,,,,,,,1,1,,12.0,4.1,4.555555555555555,https://www.99.co/singapore/hdb/726-tampines-street-71-adwYQszGjZhLRPpgNyZtwEZT,2.0,3.0,10,10,0,2,1.0,1,1,1,,415000.0,1.0,2.0,1119.0,99 Years,,35.0,51.0,44.0,hdb,22
154,,,,D17,North,,,,,,,,16,1,,,5.5,10.25,https://www.99.co/singapore/condos-apartments/the-inflora,1.0,1.0,10,9,0,1,,0,1,0,,550000.0,1.0,1.0,463.0,99 Years,396,37.0,57.0,51.0,condo,2
155,,,,D27,North,,,,,,,,2,1,,12.6,3.6,3.9,,2.0,2.0,10,10,1,9,1.0,0,1,1,,308000.0,5.0,4.0,721.0,,,50.0,31.0,36.0,hdb,
156,,,,D01,,,,,,,,,10,1,12.2,13.5,4.8,3.1,https://www.99.co/singapore/condos-apartments/the-clift,2.0,2.0,10,10,7,5,,1,1,1,,1500000.0,1.0,,775.0,99 Years,312,54.0,23.0,11.0,condo,8
157,,,,D04,,,,,,,,,12,1,12.5,12.0,5.2,5.375,https://www.99.co/singapore/condos-apartments/corals-at-keppel-bay,4.0,4.0,10,9,3,3,,0,1,1,,10197000.0,,,3122.0,99 Years,366,68.0,29.0,22.0,condo,3
158,,,,D22,North,,,,,,,,4,1,10.0,15.0,3.4,6.166666666666667,https://www.99.co/singapore/hdb/196b-boon-lay-drive-adbhsoWCk664kxnwLeLVdpbd,2.0,3.0,10,10,1,3,1.0,1,1,1,1.0,563000.0,4.0,2.0,1216.0,99 Years,,88.0,50.0,41.0,hdb,
159,,,,D12,North,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/jui-residences,2.0,3.0,0,0,0,0,,0,0,0,,1435000.0,,,883.0,Freehold,117,46.0,29.0,27.0,condo,-3
160,,,,D19,North South,,Partially Furnished,,,,S$4000,,26,1,11.0,15.5,4.6,7.0,https://www.99.co/singapore/condos-apartments/riversound-residence,4.0,4.0,10,10,3,4,,1,1,0,,1550000.0,3.0,3.0,1421.0,99 Years,590,48.0,43.0,42.0,condo,4
161,,,,D20,North West,,,,,,,,20,1,,15.0,5.2,6.1,https://www.99.co/singapore/condos-apartments/sky-vue,2.0,2.0,10,10,1,4,3.0,0,1,1,,1249999.0,3.0,3.0,678.0,99 Years,694,58.0,21.0,26.0,condo,3
162,,,,D27,North South,,,,,,,,22,1,,17.666666666666668,5.857142857142857,5.0,https://www.99.co/singapore/condos-apartments/the-miltonia-residences,2.0,2.0,10,10,0,3,,0,1,0,,840000.0,1.0,1.0,936.0,99 Years,410,60.0,46.0,52.0,condo,4
163,,,,D14,East,,,,,,S$6500,30 Sep 2018,5,1,14.5,15.0,4.6,5.3,https://www.99.co/singapore/condos-apartments/bougainvilla-apartments,3.0,5.0,10,10,3,4,3.0,0,1,1,,1908888.0,,,2088.0,Freehold,28,48.0,29.0,21.0,condo,21
164,,,,D14,North,,,,,,,,20,1,10.5,13.5,4.4,6.3,https://www.99.co/singapore/condos-apartments/the-vines,2.0,3.0,10,10,2,2,,0,1,0,,1280000.0,1.0,,1055.0,Freehold,35,36.0,32.0,24.0,condo,15
165,,,,D18,,,,,,,,,22,1,,24.0,3.9,5.75,https://www.99.co/singapore/condos-apartments/coco-palms,2.0,3.0,10,10,1,3,,1,1,1,,1130000.0,3.0,1.0,904.0,99 Years,944,29.0,46.0,38.0,condo,0
166,,,,D03,,,,,,,,,18,1,,17.8,6.0,,https://www.99.co/singapore/condos-apartments/the-crest,3.0,3.0,10,10,1,5,2.0,1,1,1,,2323000.0,2.0,2.0,1184.0,99 Years,469,67.0,25.0,19.0,condo,1
167,,,,D12,,,,,,,,,1,1,21.0,17.666666666666668,4.8,5.714285714285714,https://www.99.co/singapore/hdb/107-jalan-rajah-adowvCXZAv2qqauggyes9J4a,1109.0,3.0,10,10,1,7,2.0,1,1,0,,480000.0,,1.0,,99 Years,,67.0,21.0,32.0,hdb,35
168,,,,D27,North,,Fully Furnished,,,,,,13,1,,15.0,4.333333333333333,5.0,https://www.99.co/singapore/condos-apartments/euphony-gardens,3.0,3.0,10,10,0,2,,0,1,0,1.0,850000.0,1.0,2.0,1280.0,99 Years,304,60.0,44.0,49.0,condo,18
169,,,,D03,North South,,,,,,,,23,0,,,,,https://www.99.co/singapore/condos-apartments/stirling-residences,1.0,2.0,0,0,0,0,,0,0,0,,1150000.0,,,624.0,99 Years,1259,66.0,27.0,19.0,condo,-3
170,,,,D04,,,,,,,,,12,1,12.5,12.0,5.2,5.375,https://www.99.co/singapore/condos-apartments/corals-at-keppel-bay,4.0,4.0,10,9,3,3,,0,1,1,,9603000.0,,,3028.0,99 Years,366,68.0,29.0,22.0,condo,3
171,,,,D10,North,,,,,,,,17,0,,,,,https://www.99.co/singapore/condos-apartments/fourth-avenue-residences,4.0,4.0,0,0,0,0,,0,0,0,,3531000.0,,,1485.0,99 Years,476,60.0,20.0,25.0,condo,-3
172,,,,D19,North,,,,,,,,1,1,18.0,18.5,4.666666666666667,4.5,,2.0,2.0,10,10,1,2,2.0,0,1,0,,350000.0,1.0,1.0,882.0,,,46.0,44.0,41.0,hdb,
173,,,,D19,North,,,,,,,,29,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,4.0,5.0,0,0,0,0,,0,0,0,,2023000.0,,,1679.0,99 Years,1478,54.0,43.0,42.0,condo,-5
174,,,,D27,North East,,,,,,,,16,1,17.0,17.0,4.8,5.0,https://www.99.co/singapore/condos-apartments/canberra-residences,2.0,3.0,10,10,1,3,,0,1,1,,1260000.0,2.0,1.0,1528.0,99 Years,320,54.0,47.0,52.0,condo,4
175,,,,D14,,,,,,,,,4,0,,,,,https://www.99.co/singapore/condos-apartments/33-residences,2.0,2.0,0,0,0,0,,0,0,0,,1184680.0,,,753.0,Freehold,27,50.0,33.0,24.0,condo,-2
176,,Brand New,,D11,,,,3 Storey Semi D,,,,,24,1,14.0,18.666666666666668,5.777777777777778,6.0,https://www.99.co/singapore/landed/the-whitley-residences-dePncdpEHyu7SXJrCWycaha3,6.0,5.0,10,10,1,3,4.0,0,1,1,1.0,4850000.0,1.0,1.0,2500.0,Freehold,61,60.0,23.0,29.0,landed,2
177,,,,D27,,,,,,,,,10,1,,,4.8,3.7,https://www.99.co/singapore/condos-apartments/the-canopy,1033.0,2.0,10,10,0,2,,1,1,0,,865000.0,3.0,2.0,,99 Years,406,63.0,45.0,50.0,condo,5
178,,,,D19,,,,,,,,,12,1,,15.0,4.4,4.5,https://www.99.co/singapore/condos-apartments/rio-vista,3.0,3.0,10,10,0,3,2.0,1,1,1,,960000.0,1.0,2.0,1249.0,99 Years,716,54.0,44.0,43.0,condo,15
179,,,,D23,South,,,,,,,,3,1,11.5,12.0,3.6,5.4,,2.0,3.0,10,10,2,2,1.0,0,1,1,,360000.0,3.0,,104.0,,,85.0,39.0,54.0,hdb,
180,,,,D20,,,,,,,,,3,1,,17.0,4.1,4.2,https://www.99.co/singapore/hdb/178-ang-mo-kio-avenue-4-adsJy5nhZFWBacTiCNLRZNUb,1001.0,3.0,10,10,0,4,2.0,1,1,0,1.0,415000.0,2.0,2.0,,99 Years,,70.0,41.0,46.0,hdb,38
181,,,,D03,,02,,,,,,,2,1,,14.0,4.9,3.5,https://www.99.co/singapore/hdb/119d-kim-tian-road-adAkkWY5QFURgYoaAq5XfX8n,2.0,3.0,10,10,1,4,3.0,1,1,1,,580000.0,2.0,1.0,990.0,99 Years,,64.0,24.0,17.0,hdb,17
182,,,,D19,South West,,,,,,,,2,1,11.666666666666666,12.333333333333334,3.7,5.857142857142857,https://www.99.co/singapore/hdb/303b-anchorvale-link-adNn4GoGsB35parjwnyUkVDG,2.0,3.0,10,10,5,4,1.0,0,1,1,,375000.0,5.0,1.0,915.0,99 Years,,45.0,39.0,38.0,hdb,18
183,,,,D15,,,Fully Furnished,,,,,,11,1,,14.0,5.777777777777778,6.0,https://www.99.co/singapore/condos-apartments/silversea,3.0,3.0,10,10,0,5,,0,1,1,,2700000.0,1.0,,1496.0,99 Years,383,36.0,35.0,30.0,condo,5
184,,,,,,,,,,,,,0,1,8.0,11.0,4.7,11.0,,,,10,10,2,1,2.0,0,1,1,1.0,,1.0,2.0,,,,56.0,24.0,24.0,others,
185,,,,D05,North,,,,,,,,12,1,14.0,17.0,3.8,6.0,https://www.99.co/singapore/condos-apartments/luxe-ville,2.0,3.0,10,3,2,1,,0,1,1,,1800000.0,,,1356.0,Freehold,50,83.0,43.0,39.0,condo,6
186,,,,D09,North South,,,,,,,,13,1,,14.6,5.2,6.3,https://www.99.co/singapore/condos-apartments/8-saint-thomas,2.0,2.0,10,10,1,7,,1,1,1,,2553000.0,1.0,,807.0,Freehold,230,59.0,15.0,17.0,condo,1
187,,,,D19,North East,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,2.0,3.0,0,0,0,0,,0,0,0,,1146000.0,,,915.0,99 Years,1478,54.0,43.0,42.0,condo,-5
188,,,,D18,,,,,,,,,17,1,,13.0,4.4,6.0,https://www.99.co/singapore/condos-apartments/vue-8-residence,3.0,3.0,10,10,0,2,,0,1,0,1.0,1300000.0,3.0,1.0,1098.0,99 Years,463,40.0,54.0,46.0,condo,2
189,,,,D01,South East,,Partially Furnished,,,,,,14,1,11.5,14.25,4.888888888888889,2.9,https://www.99.co/singapore/condos-apartments/v-on-shenton,3.0,3.0,10,10,5,5,,1,1,1,,3400000.0,,,1356.0,99 Years,510,54.0,24.0,12.0,condo,2
190,,,,D05,,,,,,,,,2,1,,17.75,4.1,4.6,,2.0,2.0,10,10,0,6,2.0,1,1,1,,285000.0,,2.0,721.0,,,88.0,44.0,40.0,hdb,
191,,,,D22,,,,,,,,,3,1,12.5,13.0,4.6,6.222222222222222,,2.0,3.0,10,10,2,4,1.0,1,1,1,,349000.0,4.0,4.0,969.0,,,88.0,49.0,41.0,hdb,
192,,,,D23,North,,,,,,,,4,1,11.75,13.666666666666666,3.4,3.2,https://www.99.co/singapore/hdb/15-teck-whye-lane-ad3eBd7jqdB9BuJ2KtUbtMU6,2.0,3.0,10,10,6,5,,0,1,1,1.0,310000.0,3.0,2.0,990.0,99 Years,,74.0,28.0,40.0,hdb,38
193,,,,D15,North,02,,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/olloi,2.0,3.0,0,0,0,0,,0,0,0,,1584000.0,,,947.0,Freehold,34,42.0,36.0,28.0,condo,-3
194,,,,D14,,,,,,,,,23,1,27.0,31.0,5.875,5.6,https://www.99.co/singapore/condos-apartments/vacanza-east,2.0,2.0,10,10,1,2,,0,1,0,,910000.0,3.0,2.0,732.0,Freehold,473,46.0,44.0,38.0,condo,5
195,,,,D22,,,,,,,,,2,1,14.0,16.0,4.2,4.666666666666667,https://www.99.co/singapore/hdb/174-boon-lay-drive-adbUJkReLuYZAcrGmjUZkofS,2.0,2.0,10,10,1,5,1.0,0,1,1,1.0,238000.0,3.0,2.0,635.0,99 Years,,93.0,48.0,46.0,hdb,41
196,,,,D22,South East,,,,,,,,4,1,,12.0,3.4,4.5,https://www.99.co/singapore/hdb/138a-yuan-ching-road-adWXGb9YQx44wM3ngWibYNV5,2.0,2.0,10,10,0,3,,0,1,0,,478000.0,,1.0,721.0,99 Years,,93.0,50.0,45.0,hdb,
197,,,,D19,South,,,,,,S$2300,15 Nov 2019,29,1,15.5,16.75,4.8,5.0,https://www.99.co/singapore/condos-apartments/jewel-buangkok,2.0,2.0,10,10,3,5,2.0,1,1,1,,1030000.0,4.0,3.0,732.0,99 Years,616,46.0,35.0,34.0,condo,2
198,,,,D19,North South,,,,,,,,29,0,,,,,https://www.99.co/singapore/condos-apartments/affinity-at-serangoon,2.0,3.0,0,0,0,0,,0,0,0,,1250000.0,,,850.0,99 Years,1057,53.0,39.0,41.0,condo,-5
199,,,,D17,,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/the-jovell,1.0,2.0,0,0,0,0,,0,0,0,,790000.0,,,678.0,99 Years,428,37.0,57.0,52.0,condo,-1
200,,,,D09,,,,,,,,,21,1,23.0,20.0,6.3,6.285714285714286,https://www.99.co/singapore/condos-apartments/martin-modern,4.0,4.0,10,10,1,5,,1,1,1,,4392000.0,1.0,1.0,1733.0,99 Years,450,69.0,22.0,26.0,condo,-2
201,,,,D13,,,,,,,,,11,1,,14.0,3.5,5.5,https://www.99.co/singapore/condos-apartments/sant-ritz,656.0,2.0,10,10,1,2,2.0,0,1,1,1.0,1180000.0,2.0,2.0,,99 Years,214,47.0,23.0,22.0,condo,2
202,,,,D18,,,,,,,,01 Jan 2020,18,1,,15.0,5.5,6.0,https://www.99.co/singapore/condos-apartments/the-santorini,2.0,2.0,10,10,0,2,,0,1,0,,900000.0,,3.0,732.0,99 Years,597,37.0,40.0,45.0,condo,1
203,,,,D28,,,Unfurnished,,,,,,33,1,8.333333333333334,9.0,4.5,4.8,https://www.99.co/singapore/condos-apartments/high-park-residences,2.0,3.0,10,10,4,2,,0,1,0,,1050000.0,2.0,1.0,832.0,99 Years,1399,46.0,44.0,43.0,condo,0
204,,,,D23,East,04,,,,,S$1900,29 Aug 2019,13,1,,12.0,3.9,4.666666666666667,https://www.99.co/singapore/condos-apartments/hillview-park,2.0,2.0,10,6,2,2,3.0,1,1,0,,999999.0,,1.0,807.0,Freehold,184,72.0,31.0,37.0,condo,24
