,name,geometry,area
deqZxRuu57uzrKmn4Ens5J36,regency-park,"POLYGON ((27256.02700003375 30869.03209999915, 27255.91000003538 30868.92600000058, 27247.82000003237 30880.98999999991, 27243.6910000339 30887.0280000005, 27239.13000003437 30892.74899999953, 27234.16200003388 30898.11999999883, 27182.77300003335 30949.77399999987, 27176.07200003303 30955.79099999892, 27168.73800003366 30961.01799999885, 27160.86100003339 30965.38699999974, 27152.54200003546 30968.84510000016, 27067.98100003378 30998.53399999964, 27060.77700003355 31002.26899999901, 27053.16800003426 31007.3739999995, 27047.6870000339 31012.05199999888, 27043.71000003412 31019.61600000003, 27038.89800003396 31041.05499999937, 27031.62500003408 31085.0109999996, 27031.72700003489 31092.33599999881, 27038.71790003328 31104.38900000006, 27058.43400003503 31122.90999999978, 27072.15900003396 31140.15799999949, 27074.39210003462 31155.14000000026, 27074.2970000339 31158.82699999923, 27071.25990003432 31173.21499999952, 27075.94100003424 31175.51199999977, 27080.80600003432 31179.18099999951, 27113.49000003483 31165.31999999995, 27136.31000003326 31154.08899999935, 27165.52800003461 31140.3299999997, 27168.43300003448 31139.39899999987, 27185.25900003373 31134.01099999959, 27226.86300003433 31116.14599999934, 27249.60400003449 31105.55599999957, 27246.61610003386 31103.20199999924, 27249.70700003456 31099.02600000019, 27283.49900003387 31055.32799999937, 27293.57300003435 31040.96399999938, 27315.22700003341 31017.47399999913, 27309.26900003467 31005.21699999979, 27327.37800003413 30977.05499999935, 27289.76800003412 30951.8069999997, 27291.88600003392 30948.65300000054, 27282.75700003372 30942.52399999984, 27291.67700003472 30928.64409999884, 27304.59000003375 30928.63599999961, 27272.62800003367 30908.66400000044, 27279.22400003484 30898.37099999901, 27285.79600003342 30888.02600000021, 27256.02700003375 30869.03209999915))",47087.73597684247
deiaNX3t9ZeYmndgkMXzp9e,liberte,"POLYGON ((28403.67900003421 32877.06999999999, 28387.04200003467 32861.49200000024, 28380.00800003505 32869.83500000056, 28373.05800003487 32876.34799999894, 28363.54300003399 32888.2269999996, 28348.9840000336 32904.35999999905, 28370.31900003411 32923.46199999901, 28408.17507503379 32881.69794999962, 28408.18500003425 32881.68700000051, 28405.29100003471 32878.57899999955, 28403.67900003421 32877.06999999999))",1649.625603874349
de4An7xjDQ4JzHe3LFrAL6D3,the-enclave-holland,"POLYGON ((24191.18280003345 32731.41029999929, 24176.49700003397 32706.09300000002, 24174.75700003399 32707.18400000001, 24163.66100003456 32714.14990000018, 24157.45600003354 32718.04299999923, 24172.57730003381 32742.20289999961, 24173.02320003311 32741.94429999926, 24178.33110003345 32738.86529999934, 24183.21680003286 32736.03140000035, 24191.18280003345 32731.41029999929))",635.1321936507698
de7THUXfjEaSifzd79pNeuR,the-orange-grove,"POLYGON ((27261.53510003334 32924.2838999998, 27279.68810003546 32911.81599999928, 27279.92990003365 32912.00589999894, 27321.87600003402 32880.58400000036, 27252.55000003344 32818.42999999933, 27214.44200003321 32860.48100000028, 27158.31400003352 32921.69999999891, 27161.27700003422 32922.69700000032, 27170.61790003406 32924.0040000003, 27213.16600003247 32925.38399999927, 27221.20290003444 32926.34300000002, 27228.95600003381 32928.67500000036, 27235.635000035 32930.10399999995, 27242.40000003491 32931.03600000001, 27249.19900003277 32930.11900000054, 27255.66710003619 32927.83699999898, 27261.53510003334 32924.2838999998))",9189.972631114415
deiqc6qKdCiuxxHBo2dDwvyj,casabella,"POLYGON ((24217.12170003365 33959.44710000013, 24216.67500003437 33959.34799999896, 24200.72000003317 33994.91300000033, 24208.43100003251 34051.32599999906, 24212.75700003397 34082.97199999879, 24251.47610003347 34083.17400000023, 24280.70300003356 34083.28499999979, 24288.22000003436 34050.67899999919, 24291.64600003372 34035.82399999874, 24297.99300003369 34008.29699999991, 24304.5660000332 33979.79199999909, 24304.78800003377 33978.83099999989, 24275.40800003389 33972.37800000014, 24217.12170003365 33959.44710000013))",9952.367198225946
de6DUYWzwGE3JqpqdqR7Y8g5,the-draycott,"POLYGON ((27825.02290003409 32714.05890000021, 27823.77810003368 32708.52399999988, 27833.02200003439 32706.42400000025, 27836.37890003481 32708.38000000045, 27836.35200003333 32706.85600000025, 27835.67800003458 32664.8879999999, 27824.27900003374 32651.25199999997, 27815.14100003379 32617.80599999952, 27807.91700003433 32602.01299999997, 27807.96310003427 32600.5469000001, 27809.41300003338 32554.50999999942, 27800.36400003552 32551.26199999975, 27799.35430003426 32549.3241000004, 27794.6970000336 32540.38599999959, 27800.19100003347 32534.78700000015, 27801.22300003371 32533.07399999875, 27799.60600003399 32527.19399999977, 27796.77620003362 32525.12120000053, 27794.62700003482 32523.54699999989, 27793.10240003481 32507.83469999917, 27792.18990003383 32498.42960000001, 27791.65030003425 32492.86939999983, 27791.48100003317 32491.12409999934, 27789.51020003474 32489.90300000053, 27789.02140003397 32489.60009999912, 27788.77860003443 32489.44969999945, 27787.4800000348 32488.64499999919, 27782.79900003325 32489.15899999966, 27781.13120003352 32492.11839999969, 27778.11480003415 32497.470799999, 27776.92940003372 32499.57420000025, 27764.14500003407 32522.25899999926, 27758.21700003358 32534.66799999927, 27752.8840000333 32547.34400000017, 27748.54700003489 32560.38499999943, 27729.00000003559 32630.62699999999, 27727.3301000341 32640.6819999997, 27727.4030000333 32643.57200000027, 27737.40100003388 32643.31899999978, 27737.5680000345 32649.87399999952, 27738.17230003343 32653.34060000038, 27739.08600003385 32658.58200000008, 27741.7270000339 32667.25599999874, 27745.33310003487 32675.82799999942, 27763.84120003359 32711.89860000054, 27770.53400003453 32724.94199999944, 27777.02400003354 32727.80499999935, 27777.25520003359 32727.74169999888, 27785.3270000334 32725.5344999988, 27799.97800003361 32721.52800000056, 27825.02290003409 32714.05890000021))",14971.453789826166
de9KYTFKJ4B68yXkPKUnouD3,boulevard-vue,"POLYGON ((27563.08900003277 31748.65499999898, 27549.74900003415 31720.37599999979, 27539.23970003364 31697.58510000035, 27526.12200003441 31669.13799999992, 27524.65900003447 31666.15399999884, 27523.05700003535 31663.2430000004, 27521.31800003364 31660.41200000013, 27518.92900003393 31662.22599999942, 27511.0329000353 31669.77569999882, 27504.3084000351 31676.20509999957, 27494.76800003352 31685.32699999925, 27486.54210003372 31696.47199999881, 27492.90100003368 31709.41699999907, 27499.77800003364 31723.41699999911, 27508.38710003323 31741.56110000015, 27514.44400003463 31754.32599999911, 27515.75600003395 31757.09099999971, 27520.10400003493 31766.60899999891, 27538.92930003463 31758.74609999882, 27542.06090003332 31757.43810000054, 27548.02990003485 31754.94499999998, 27563.08900003277 31748.65499999898))",4155.6073007005225
def7em2TkXtVBXErUeRATLa9,sage,"POLYGON ((27040.63000003446 32188.63799999994, 26985.80000003421 32149.98899999971, 26974.45400003377 32165.88799999992, 26965.55100003329 32184.46000000052, 26957.43700003416 32196.73599999929, 26953.05700003348 32200.77299999971, 26951.14500003439 32201.62099999898, 26946.63000003449 32216.36800000039, 26947.81400003419 32221.72699999956, 26966.92100003403 32242.67300000009, 26996.20200003425 32268.83400000036, 26997.33000003616 32269.88000000047, 27036.67770003333 32258.36710000006, 27052.29100003373 32253.79699999986, 27051.14100003443 32252.88199999896, 27013.93800003477 32223.1429999989, 27040.63000003446 32188.63799999994))",6848.641151209776
deD6oC7GUYHr3GrvtgRWgjGg,nassim-park-residences,"POLYGON ((26965.55100003329 32184.46000000052, 26974.45400003377 32165.88799999992, 26985.80000003421 32149.98899999971, 27093.56300003405 32012.21800000004, 27091.05570003395 32010.69199999946, 27082.0902000348 32012.34329999952, 27063.25900003547 32036.80799999987, 27062.85320003309 32037.33510000039, 27035.49300003317 32072.87900000028, 27034.10700003354 32071.84099999964, 27005.29100003489 32108.74599999901, 27007.05500003352 32109.77899999883, 26975.66000003351 32150.49400000056, 26973.23900003596 32148.67600000057, 26933.11700003374 32118.55699999967, 26923.65900003368 32111.71599999968, 26875.37700003456 32177.02600000017, 26868.90000003445 32178.42799999907, 26851.30700003471 32177.74699999914, 26842.40800003404 32184.8359999989, 26856.78000003409 32206.68099999951, 26793.22200003375 32280.92999999935, 26814.04100003417 32313.36299999954, 26827.42900003293 32329.63099999879, 26830.31200003418 32327.46699999983, 26838.11600003385 32322.29099999889, 26846.17900003356 32317.51199999979, 26854.4870000332 32313.19700000031, 26863.02000003344 32309.34099999969, 26871.75000003357 32305.95800000023, 26880.63600003437 32303.06299999879, 26996.20200003425 32268.83400000036, 26966.92100003403 32242.67300000009, 26947.81400003419 32221.72699999956, 26946.63000003449 32216.36800000039, 26951.14500003439 32201.62099999898, 26953.05700003348 32200.77299999971, 26957.43700003416 32196.73599999929, 26965.55100003329 32184.46000000052))",22843.050972776367
deD8NLLVFDt2BPddiz7LGAu,robin-residences,"POLYGON ((27466.6169000337 33505.46030000002, 27449.31980003389 33432.65430000017, 27423.41800003313 33438.80699999968, 27425.50900003391 33447.86999999883, 27434.04800003482 33483.44499999996, 27441.80600003392 33515.85299999976, 27458.61770003452 33510.26610000026, 27465.15100003393 33508.0950000003, 27466.6169000337 33505.46030000002))",2074.925845148543
deZYFfCRXExsHjy2MkTQbRBJ,the-cornwall,"POLYGON ((24429.39400003347 32742.80619999917, 24408.22500003379 32675.27099999935, 24376.72650003396 32684.13729999927, 24376.54300003411 32684.18899999897, 24352.09100003499 32689.86189999951, 24345.77700003401 32692.92500000038, 24345.7638000334 32692.92969999985, 24334.62600003485 32696.89299999885, 24319.62000003464 32701.87309999915, 24303.33600003389 32709.73609999903, 24296.04860003465 32714.25290000033, 24296.00000003374 32714.28299999943, 24295.94550003502 32714.31880000014, 24296.11380003438 32714.33699999899, 24302.56390003449 32722.78130000053, 24307.13670003305 32727.24730000049, 24310.41670003457 32729.80499999935, 24323.64390003388 32740.12020000035, 24327.31120003413 32746.24889999964, 24330.55800003406 32753.50139999915, 24330.55540003348 32753.67549999956, 24337.12200003403 32768.34199999987, 24338.45700003469 32771.32200000026, 24367.44770003393 32762.21240000021, 24367.48100003425 32762.20199999922, 24397.62500003445 32752.75989999961, 24397.95490003455 32752.65640000035, 24397.96900003398 32752.65200000036, 24429.39400003347 32742.80619999917))",7500.0391944319845
desshFv2jZjnFBuMqNBbJytU,tanglin-residences,"POLYGON ((26945.85300003387 32077.99599999901, 26967.7430000334 32046.63399999926, 26988.50100003356 32058.44299999967, 27010.12600003411 32026.34799999896, 27008.87710003481 32023.0779999994, 26983.77000003292 32016.73799999953, 26966.20790003376 32018.22299999899, 26942.43300003378 32032.23200000044, 26942.40660003396 32032.24750000018, 26939.79600003575 32033.78599999996, 26925.33900003329 32054.35899999891, 26915.35400003388 32049.45900000038, 26866.91100003456 32025.688999999, 26863.96200003359 32027.99300000036, 26848.37100003361 32040.05599999948, 26876.72900003229 32071.2980000001, 26897.87600003362 32093.42899999921, 26918.83200003459 32108.81999999995, 26922.72490003365 32111.13589999979, 26945.85130003368 32077.99850000036, 26945.85300003387 32077.99599999901))",6316.719877739974
de2uEWZXbBpAw3K8N2982LWb,m5,"POLYGON ((27516.89800003416 30884.2090000004, 27503.46890003387 30874.74100000001, 27485.61310003365 30900.1640000005, 27505.92500003312 30915.00300000015, 27509.6501000342 30914.02899999882, 27519.37800003352 30892.70399999954, 27514.34200003403 30890.07399999874, 27516.89800003416 30884.2090000004))",751.034418604717
deWMAF2fBr8GAGckfBMHrjR8,waterfall-gardens,"POLYGON ((24907.89497503285 32744.63367499935, 24850.04200003378 32623.71894999933, 24805.90700003353 32637.55000000038, 24799.97300003421 32650.79399999944, 24799.89100003437 32650.97599999945, 24794.037000034 32664.04900000025, 24771.31900003467 32714.97699999961, 24764.3071000345 32730.74650000006, 24760.69000003382 32738.88099999875, 24764.47400003467 32755.55000000039, 24768.96600003357 32758.57300000044, 24772.74520003387 32759.06990000015, 24835.44500003405 32767.31399999897, 24895.75500003436 32748.41799999922, 24897.40800003437 32747.91499999877, 24907.89100003383 32744.63900000009, 24907.89497503285 32744.63367499935))",13187.163261518079
de9nYaVhEPfhbNsjBHpDAF66,ardmore-park,"POLYGON ((27606.33570003401 32578.22629999893, 27606.3620000335 32578.21699999985, 27631.44250003348 32564.33190000023, 27631.44600003402 32564.33009999956, 27694.52600003403 32511.89200000059, 27691.54500003261 32457.02800000053, 27690.44770003454 32436.85009999911, 27689.47700003361 32419.00199999995, 27678.4738000336 32416.23650000027, 27671.84190003452 32414.56959999879, 27536.71700003391 32380.60700000042, 27527.02800003402 32379.62699999997, 27517.29700003412 32380.0140000001, 27507.6970000339 32381.6909999993, 27498.53500003464 32384.95499999973, 27490.13400003328 32389.86900000055, 27482.60400003432 32396.01700000057, 27476.29400003314 32403.42199999991, 27471.29800003467 32411.77299999969, 27470.81270003341 32413.17359999909, 27468.1980000338 32420.71809999977, 27467.49300003317 32423.07999999974, 27472.26400003466 32431.28800000031, 27498.82000003471 32444.99999999967, 27496.55180003319 32450.29670000046, 27494.37500003425 32455.38000000046, 27494.15670003365 32456.07919999923, 27494.15400003223 32456.08799999922, 27502.11800003433 32459.94899999875, 27512.94100003406 32464.25400000036, 27521.06100003335 32466.99599999898, 27521.8140000347 32467.14579999977, 27525.13700003342 32467.8069999997, 27503.97560003377 32522.34549999946, 27496.87300003322 32540.65100000022, 27511.46100003387 32549.46000000055, 27529.78600003436 32563.9199999996, 27563.00700003378 32580.80299999903, 27567.28170003466 32581.995999999, 27573.54500003588 32583.74389999888, 27591.7570000341 32583.37599999983, 27606.33570003401 32578.22629999893))",32011.124392954876
dehviGwXDDQtkd6aGdmnocRS,stellar-rv,"POLYGON ((27503.13160003574 30840.306299999, 27473.27590003363 30819.56349999983, 27456.92000003453 30841.91899999943, 27479.61560003441 30857.92229999941, 27479.81800003388 30858.06499999913, 27486.77800003416 30862.97399999914, 27503.13160003574 30840.306299999))",1013.9068911505689
deenAQCj3Efu6SDYLdkTxtx7,mon-jervois,"POLYGON ((26802.78022503637 30672.31182499941, 26802.7580000348 30672.27600000018, 26785.57700003402 30624.43600000033, 26718.694000033 30663.69700000024, 26718.6891500345 30663.68957499939, 26718.68732503358 30663.70092499966, 26712.87800003175 30667.11099999922, 26712.84307503307 30667.17309999991, 26712.85042503495 30667.12719999964, 26674.47490003443 30689.65447499942, 26660.27700003417 30697.85500000012, 26656.79700003441 30697.99499999879, 26656.71805003449 30697.8349499997, 26626.89300003374 30715.34799999895, 26627.99400003433 30721.1659999989, 26633.40850003214 30720.10879999922, 26706.66500003363 30705.80499999936, 26705.64500003412 30712.23299999873, 26711.18900003401 30711.15200000039, 26709.17800003426 30724.45399999958, 26711.3523000343 30724.94119999898, 26780.77400003458 30740.49599999899, 26788.00500003338 30709.39799999968, 26791.98400003409 30692.28389999985, 26799.0910000341 30679.13799999993, 26802.78022503637 30672.31182499941))",8978.30668525149
demapEaRe9Rw6CrMwrVWvrtj,orange-grove-residences,"POLYGON ((27121.81100003366 32782.67899999918, 27104.59900003403 32780.5831, 27057.96000003387 32786.72699999959, 27053.65200003423 32787.24300000038, 27054.99600003365 32793.74300000037, 27055.28100003485 32795.11900000052, 27050.6880000341 32812.68999999911, 27050.01900003394 32815.24699999919, 27045.40800003449 32830.21299999918, 27044.56400003393 32832.95299999939, 27040.26700003341 32844.64399999904, 27038.18000003378 32850.32200000028, 27035.8280000331 32854.1239999995, 27029.20000003481 32862.98799999957, 27027.85990003301 32866.21699999985, 27032.87800003387 32867.8069999997, 27034.25500003402 32868.17999999935, 27044.87200003381 32871.69800000043, 27058.07600003397 32874.53299999947, 27036.74000003426 32923.91699999913, 27036.75800003413 32924.05100000056, 27072.66900003339 32939.31489999934, 27074.37800003327 32932.16709999892, 27073.17200003355 32931.86800000039, 27076.08500003364 32920.1239999995, 27085.92700003556 32919.30409999903, 27092.35400003389 32918.76899999904, 27098.78200003327 32918.23299999877, 27096.59100003259 32913.8979999997, 27093.7329000338 32904.39100000041, 27092.58100003441 32894.53199999928, 27093.16700003407 32884.62309999917, 27095.47700003426 32874.97000000031, 27116.73600003389 32811.33489999887, 27119.24800003201 32802.56200000051, 27120.93700003445 32793.59400000018, 27121.80300003247 32784.50899999926, 27121.81100003366 32782.67899999918))",8472.780899422425
